target_latency_ns,node_count,gpu_count,input_class,goal_source,goal_available,goal_size_mb,sidecar_source,sidecar_available,sidecar_size_mb,hw_status,hw_ms_max,hw_ms_mean,hw_rank_count,collective_rows,collective_instances,composite_lp_status,composite_lp_source,composite_lp_t0_ms,composite_lp_target_ms,lgs_status,lgs_source,lgs_t0_ms,lgs_target_ms,monolithic_lp_status,monolithic_lp_source,monolithic_lp_t0_ms,monolithic_lp_target_ms,monolithic_lp_metadata_source,monolithic_lp_wall_s,monolithic_lp_rss_mb,monolithic_lp_num_vertices,monolithic_lp_num_edges,monolithic_lp_num_vars,monolithic_lp_num_constraints,composite_lp_vs_hw_pct,lgs_vs_hw_pct,monolithic_lp_vs_hw_pct
4000.0,16,64,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/output.goal,True,555.472264,,False,,ok,9961.440575,9743.210504046874,64,12224,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/comp/sweeps/composed_runtime.csv,9383.57807976,9383.62607976,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/lgs/sweeps/lgs_runtime.csv,9602.122869,9613.791713,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv,8236.869085119999,8236.869085119999,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv.json,499.79340503178537,10091.5625,8512334.0,12647238.0,3042236.0,7177520.0,-5.800511390793493,-3.489945649753575,-17.31247079070189
4000.0,32,128,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/output.goal,True,2451.341492,,False,,ok,9459.764749,9279.54984383594,128,26752,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/comp/sweeps/composed_runtime.csv,8337.4377934,8338.153865719998,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/lgs/sweeps/lgs_runtime.csv,9556.81558,9551.556422,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv,8095.966766359999,8095.966766359999,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv.json,2259.5754533614963,41353.05078125,35242350.0,53195238.0,13416956.0,31370608.0,-11.856646682451256,0.9703377984077575,-14.416827678343362
4000.0,64,256,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/output.goal,True,8410.598614,/home/hpcuser/SC_Tracing/data/revalidation/grok_N64_commdep_lgs/comm_dep.csv,True,493.713839,ok,9562.007008,9378.000752085938,256,53504,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N64/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/comp/sweeps/composed_runtime.csv,8600.000999160002,8604.78173452,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/lgs/sweeps/lgs_runtime.csv,9801.120717,9788.115955,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv,8072.78539416,8072.78539416,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n64/monolithic/sweeps/full_runtime.csv.json,7469.463133990765,131704.08203125,114000750.0,170878182.0,42824828.0,99703792.0,-10.010715037953256,2.3646599172205796,-15.57436229228918
4000.0,128,512,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/output.goal,True,16985.969401,,False,,ok,8530.95149,8348.795374404297,512,107008,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N128/analysis/collective_instances.csv,ok,/mnt/scratch/GrokStudyCodex/Traces_Compression/output/grok_n128/comp/sweeps/composed_runtime.csv,8096.343034640001,8107.422730320001,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/lgs/sweeps/lgs_runtime.csv,8973.541568,8973.763003,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv,7137.089906400024,7137.089906400024,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n128/monolithic/sweeps/full_runtime.csv.json,15720.234705988318,263479.26953125,223332206.0,343542502.0,80570748.0,200784112.0,-4.964613386636407,5.1906462429081355,-16.33887597689265
4000.0,256,1024,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/output.goal,True,64240.649991,,False,,ok,8809.18672,8636.854241997069,1024,214016,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N256/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/comp/sweeps/composed_runtime.csv,7498.382941686076,7498.382941686076,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n256/lgs/sweeps/lgs_runtime.csv,9168.341365,9174.942932,missing,,,,,,,,,,,-14.879963610465092,4.151986143846889,
4000.0,512,2048,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/output.goal,True,260732.436782,,False,,ok,8824.132669,8599.175063014649,2048,428032,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N512/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n512/comp/sweeps/composed_runtime.csv,7554.133359686076,7554.133359686076,ok,results/final_scratch_rerun_20260627/grok_node_scaling/derived_lgs/grok_N512_lgs_from_stats.csv,8958.24441,8989.974553791999,missing,,,,,,,,,,,-14.39234151335406,1.8794128671094934,
10000.0,4,16,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/output.goal,True,222.788083,/home/hpcuser/SC_Tracing/data/revalidation/grok_N4_commdep/comm_dep.csv,True,10.092226,ok,6202.184032,6071.8563526875,16,7312,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N4/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/comp/sweeps/composed_runtime.csv,6060.225123719999,6060.285123719999,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/lgs/sweeps/lgs_runtime.csv,6125.225735,6125.367143,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv,6057.441088719999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n4/monolithic/sweeps/full_runtime.csv.json,193.5191021002829,4012.765625,3666526.0,4980486.0,1018316.0,2332352.0,-2.287886130883528,-1.2385457865110914,
10000.0,8,32,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/output.goal,True,245.24521,,False,,ok,5257.040015,5043.1025236875,32,7520,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N8/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/comp/sweeps/composed_runtime.csv,4911.804783200001,4911.884783200001,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/lgs/sweeps/lgs_runtime.csv,5086.301484,5086.283216,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv,4984.0830431999975,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n8/monolithic/sweeps/full_runtime.csv.json,217.78845313936472,4483.26953125,4061600.0,5576960.0,1164004.0,2679520.0,-6.5655812170948185,-3.248154826913559,
10000.0,16,64,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/output.goal,True,555.472264,,False,,ok,9961.440575,9743.210504046874,64,12224,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N16/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/comp/sweeps/composed_runtime.csv,9383.57807976,9383.69807976,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/lgs/sweeps/lgs_runtime.csv,9602.122869,9613.957337,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv,8236.869085119999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n16/monolithic/sweeps/full_runtime.csv.json,499.79340503178537,10091.5625,8512334.0,12647238.0,3042236.0,7177520.0,-5.799788603768283,-3.488282998666593,
10000.0,32,128,scratch_real_grok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/output.goal,True,2451.341492,,False,,ok,9459.764749,9279.54984383594,128,26752,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/workspaces/grok/N32/analysis/collective_instances.csv,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/comp/sweeps/composed_runtime.csv,8337.4377934,8341.344607399998,ok,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/lgs/sweeps/lgs_runtime.csv,9556.81558,9571.281377,target_outside_range_4000_4000,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv,8095.966766359999,,/mnt/scratch/SC_Tracing_final_scratch_rerun_20260627/grok/output/grok_n32/monolithic/sweeps/full_runtime.csv.json,2259.5754533614963,41353.05078125,35242350.0,53195238.0,13416956.0,31370608.0,-11.822917073262637,1.1788520217882577,
