nodeId,channelId,prevRank,myRank,nextRank,pid,commId
005072,2,59,57,61,221202,0xe7d12636594460c0
005072,6,54,58,56,221203,0xe7d12636594460c0
005072,3,53,57,56,221202,0xe7d12636594460c0
005072,7,59,58,62,221203,0xe7d12636594460c0
005072,4,56,57,58,221202,0xe7d12636594460c0
005072,5,58,57,56,221202,0xe7d12636594460c0
005072,6,59,57,61,221202,0xe7d12636594460c0
005072,7,53,57,56,221202,0xe7d12636594460c0
005072,0,52,56,57,221201,0xe7d12636594460c0
005072,1,57,56,60,221201,0xe7d12636594460c0
005072,2,58,56,59,221201,0xe7d12636594460c0
005072,3,57,56,59,221201,0xe7d12636594460c0
005072,4,52,56,57,221201,0xe7d12636594460c0
005072,5,57,56,60,221201,0xe7d12636594460c0
