L,expected_runtime,actual_runtime,abs_diff,rel_diff_pct
4998.24,6125168376.799895,6057459057.039997,-67709319.75989819,-1.1054278934822204
9998.24,6125223376.799895,6057549057.039997,-67674319.75989819,-1.1048465598205568
10000.0,6125223396.159895,6057549088.719999,-67674307.43989563,-1.1048463551929044
