L,runtime
0,194134329
50000,208074610
100000,219875759
150000,231412516
200000,245249946
250000,257957180
300000,279291037
350000,296788742
400000,319119816
450000,333101202
500000,352333229
550000,369267522
600000,384948394
650000,415316479
700000,430695935
750000,454248016
800000,470565605
850000,505111523
900000,524514814
950000,543884299
1000000,565851477
