L,runtime
0,8391006182.982716
5000,8391600185.386555
10000,8392195185.386555
15000,8392790185.386555
20000,8393385185.386555
25000,8393980185.386555
30000,8394575185.386555
35000,8395170185.386555
40000,8395765185.386555
45000,8396360185.386555
50000,8396955185.386555
55000,8397550185.386555
60000,8398145185.386555
65000,8398740185.386555
70000,8399335185.386555
75000,8399930185.386555
80000,8400525185.386555
85000,8401120185.386555
90000,8401715185.386555
95000,8402310185.386555
100000,8402905185.386555
105000,8403500185.386555
110000,8404095185.386555
115000,8404690185.386555
120000,8405285185.386555
125000,8405880185.386555
130000,8406475185.386555
135000,8407070185.386555
140000,8407665185.386555
145000,8408260185.386555
150000,8408855185.386555
155000,8409450185.386555
160000,8410045185.386555
165000,8410640185.386555
170000,8411235185.386555
175000,8411830185.386555
180000,8412425185.386555
185000,8413923610.18017
190000,8415918610.18017
195000,8417913610.18017
200000,8419908610.18017
205000,8421903610.18017
210000,8423898610.18017
215000,8425893610.18017
220000,8427888610.18017
225000,8429883610.18017
230000,8431878610.18017
235000,8433873610.18017
240000,8435868610.18017
245000,8437863610.18017
250000,8439858610.18017
255000,8441853610.18017
260000,8443848610.18017
265000,8445843610.18017
270000,8447838610.18017
275000,8449833610.18017
280000,8451828610.18017
285000,8453823610.18017
290000,8455818610.18017
295000,8457813610.18017
300000,8459808610.18017
305000,8461803610.18017
310000,8463798610.18017
315000,8465793610.18017
320000,8467788610.18017
325000,8469783610.18017
330000,8471778610.18017
335000,8473773610.18017
340000,8475768610.18017
345000,8477763610.18017
350000,8479758610.18017
355000,8481753610.18017
360000,8483748610.18017
365000,8485743610.18017
370000,8487738610.18017
375000,8489733610.18017
380000,8491728610.18017
385000,8493723610.18017
390000,8495718610.18017
395000,8497713610.18017
400000,8499708610.18017
405000,8501703610.18017
410000,8503698610.18017
415000,8505693610.18017
420000,8507688610.18017
425000,8509683610.18017
430000,8511678610.18017
435000,8513673610.18017
440000,8515668610.18017
445000,8517663610.18017
450000,8519658610.18017
455000,8521653610.18017
460000,8523648610.18017
465000,8525643610.18017
470000,8527638610.18017
475000,8529633610.18017
480000,8531628610.18017
485000,8533623610.18017
490000,8535618610.18017
495000,8537613610.18017
500000,8539608610.18017
505000,8541603610.18017
510000,8543598610.18017
515000,8545593610.18017
520000,8547588610.18017
525000,8549583610.18017
530000,8551578610.18017
535000,8553573610.18017
540000,8555568610.18017
545000,8557563610.18017
550000,8559558610.18017
555000,8561553610.18017
560000,8563548610.18017
565000,8565543610.18017
570000,8567538610.18017
575000,8569533610.18017
580000,8571528610.18017
585000,8573523610.18017
590000,8575518610.18017
595000,8577513610.18017
600000,8579508610.18017
605000,8581503610.18017
610000,8583498610.18017
615000,8585493610.18017
620000,8587488610.18017
625000,8589483610.18017
630000,8591478610.18017
635000,8593473610.18017
640000,8595468610.18017
645000,8597463610.18017
650000,8599458610.18017
655000,8601453610.18017
660000,8603448610.18017
665000,8605443610.18017
670000,8607438610.18017
675000,8609433610.18017
680000,8611428610.18017
685000,8613423610.18017
690000,8615418610.18017
695000,8617413610.18017
700000,8619408610.18017
705000,8621403610.18017
710000,8623398610.18017
715000,8625393610.18017
720000,8627388610.18017
725000,8629383610.18017
730000,8631378610.18017
735000,8633373610.18017
740000,8635368610.18017
745000,8637363610.18017
750000,8639358610.18017
755000,8641353610.18017
760000,8643348610.18017
765000,8645343610.18017
770000,8647338610.18017
775000,8649333610.18017
780000,8651328610.18017
785000,8653323610.18017
790000,8655318610.18017
795000,8657313610.18017
800000,8659308610.18017
805000,8661303610.18017
810000,8663298610.18017
815000,8665293610.18017
820000,8667288610.18017
825000,8669283610.18017
830000,8671278610.18017
835000,8673273610.18017
840000,8675268610.18017
845000,8677263610.18017
850000,8679258610.18017
855000,8681253610.18017
860000,8683248610.18017
865000,8685243610.18017
870000,8687238610.18017
875000,8689233610.18017
880000,8691228610.18017
885000,8693223610.18017
890000,8695218610.18017
895000,8697213610.18017
900000,8699208610.18017
905000,8701203610.18017
910000,8703198610.18017
915000,8705193610.18017
920000,8707188610.18017
925000,8709183610.18017
930000,8711178610.18017
935000,8713173610.18017
940000,8715168610.18017
945000,8717163610.18017
950000,8719158610.18017
955000,8721153610.18017
960000,8723148610.18017
965000,8725143610.18017
970000,8727138610.18017
975000,8729133610.18017
980000,8731128610.18017
985000,8733123610.18017
990000,8735118610.18017
995000,8737113610.18017
1000000,8739108610.18017
