nodeId,channelId,prevRank,myRank,nextRank,pid,commId
007090,0,39,40,41,128145,0x9bb79b7391685e09
007090,1,41,40,43,128145,0x9bb79b7391685e09
007090,2,43,40,46,128145,0x9bb79b7391685e09
007090,3,42,40,41,128145,0x9bb79b7391685e09
007090,4,39,40,41,128145,0x9bb79b7391685e09
007090,5,41,40,43,128145,0x9bb79b7391685e09
007090,6,43,40,46,128145,0x9bb79b7391685e09
007090,7,42,40,41,128145,0x9bb79b7391685e09
007082,0,29,30,31,74538,0x9bb79b7391685e09
007082,1,31,30,33,74538,0x9bb79b7391685e09
007082,2,24,30,29,74538,0x9bb79b7391685e09
007082,3,31,30,28,74538,0x9bb79b7391685e09
007082,4,29,30,31,74538,0x9bb79b7391685e09
007082,5,31,30,33,74538,0x9bb79b7391685e09
007082,6,24,30,29,74538,0x9bb79b7391685e09
007082,7,31,30,28,74538,0x9bb79b7391685e09
007029,0,63,0,1,201759,0x9bb79b7391685e09
007029,1,1,0,3,201759,0x9bb79b7391685e09
007029,2,3,0,6,201759,0x9bb79b7391685e09
007029,3,2,0,1,201759,0x9bb79b7391685e09
007029,4,63,0,1,201759,0x9bb79b7391685e09
007029,5,1,0,3,201759,0x9bb79b7391685e09
007029,6,3,0,6,201759,0x9bb79b7391685e09
007029,7,2,0,1,201759,0x9bb79b7391685e09
007114,0,56,57,58,204337,0x9bb79b7391685e09
007114,1,54,57,56,204337,0x9bb79b7391685e09
007114,2,58,57,59,204337,0x9bb79b7391685e09
007114,3,56,57,63,204337,0x9bb79b7391685e09
007114,4,56,57,58,204337,0x9bb79b7391685e09
007114,5,54,57,56,204337,0x9bb79b7391685e09
007114,6,58,57,59,204337,0x9bb79b7391685e09
007114,7,56,57,63,204337,0x9bb79b7391685e09
007089,0,36,37,38,97166,0x9bb79b7391685e09
007089,1,34,37,36,97166,0x9bb79b7391685e09
007089,2,38,37,39,97166,0x9bb79b7391685e09
007089,3,36,37,43,97166,0x9bb79b7391685e09
