L,runtime
0,11405106
50000,11364399
100000,12470119
150000,11593811
200000,11921977
250000,11984432
300000,13584432
350000,15184432
400000,16784432
450000,18384432
500000,19984432
550000,21584432
600000,23184432
650000,24784432
700000,26384432
750000,27984432
800000,29584432
850000,31184432
900000,32784432
950000,34384432
1000000,35984432
