L,expected_runtime,actual_runtime,abs_diff,rel_diff_pct
0.0,841780198.6,841387233.6,-392965.0,-0.04668261390010796
5000.0,842760198.6,842367233.6,-392965.0,-0.04662832922731717
10000.0,843740198.6,843347233.6,-392965.0,-0.04657417065727559
15000.0,844720198.6,844327233.6,-392965.0,-0.04652013775108988
20000.0,845700198.6,845307233.6,-392965.0,-0.04646623007190104
25000.0,846680198.6,846287233.6,-392965.0,-0.04641244718487267
30000.0,847660198.6,847267233.6,-392965.0,-0.04635878865717926
35000.0,848640198.6,848247233.6,-392965.0,-0.046305254057994606
40000.0,849625962.91616,849227233.6,-398729.3161599636,-0.046929982552723584
45000.0,850765425.4236798,850207233.6,-558191.8236798048,-0.06561054398770685
50000.0,852075425.4236798,851187233.6,-888191.8236798048,-0.10423863864377578
55000.0,853442687.23488,852167233.6,-1275453.6348799467,-0.1494480712011682
60000.0,855062687.23488,853147233.6,-1915453.6348799467,-0.22401324060510483
65000.0,856682687.23488,854127233.6,-2555453.6348799467,-0.2982964022686393
70000.0,858302687.23488,855107233.6,-3195453.6348799467,-0.3722991530149422
75000.0,859922687.23488,856087233.6,-3835453.6348799467,-0.4460230776342255
80000.0,861542687.23488,857067233.6,-4475453.634879947,-0.5194697489968731
85000.0,863162687.23488,858047233.6,-5115453.634879947,-0.592640728165298
90000.0,864782687.23488,859027233.6,-5755453.634879947,-0.6655375645045415
95000.0,866406445.39104,860007233.6,-6399211.791039944,-0.738592357557053
100000.0,868350372.10848,860987233.6,-7363138.508479953,-0.8479455695517456
105000.0,870331263.0960021,861967233.6,-8364029.496002078,-0.9610167818456823
110000.0,872601263.0960021,862947233.6,-9654029.496002078,-1.106350621330691
115000.0,874871263.0960021,863927233.6,-10944029.496002078,-1.250930274846753
120000.0,877141263.0960021,864907233.6,-12234029.496002078,-1.3947615977864534
125000.0,879411263.0960021,865887233.6,-13524029.496002078,-1.5378503850849257
130000.0,881681263.0960021,866867233.6,-14814029.496002078,-1.6802023719981276
135000.0,884188783.7072009,867847233.6,-16341550.107200861,-1.848196947113996
140000.0,886768783.7072009,868827233.6,-17941550.10720086,-2.0232500779058684
145000.0,889356313.8268809,869807233.6,-19549080.226880908,-2.198115639699193
150000.0,891946313.8268809,870787233.6,-21159080.226880908,-2.372236971987498
155000.0,894536313.8268809,871767233.6,-22769080.226880908,-2.5453500182092546
160000.0,897129444.2192008,872747233.6,-24382210.619200826,-2.717802963252578
165000.0,899729444.2192008,873727233.6,-26002210.619200826,-2.890003298910146
170000.0,902332166.4534408,874707233.6,-27624932.85344076,-3.061503721187155
175000.0,904942166.4534408,875691251.1999999,-29250915.253440857,-3.232351893610851
180000.0,907593202.1884809,876686251.1999999,-30906950.988480926,-3.405374887554793
185000.0,910523202.1884809,877681251.1999999,-32841950.988480926,-3.606931806849503
190000.0,913453202.1884809,878676251.1999999,-34776950.988480926,-3.807195694881925
195000.0,916383202.1884809,879671251.1999999,-36711950.988480926,-4.006178954481757
200000.0,919313202.1884809,881098174.4,-38215027.78848088,-4.156910582542237
205000.0,922388247.3648,882573174.4,-39815072.9648,-4.316519977194954
210000.0,925638247.3648,884048174.4,-41590072.9648,-4.493123861638475
215000.0,928888247.3648,885523174.4,-43365072.9648,-4.668491940534731
220000.0,932138247.3648,886998174.4,-45140072.9648,-4.842637140189578
225000.0,935462074.1872,888473174.4,-46988899.787199974,-5.023068394090426
230000.0,939022074.1872,889948174.4,-49073899.787199974,-5.226064555476763
235000.0,942582074.1872,891423174.4,-51158899.787199974,-5.427527340928366
240000.0,946142074.1872,892898174.4,-53243899.787199974,-5.627474059108944
245000.0,949702074.1872,894398377.4000001,-55303696.787199855,-5.823267979543098
250000.0,953262074.1872,896338377.4000001,-56923696.787199855,-5.9714634966187985
255000.0,956822074.1872,898278377.4000001,-58543696.787199855,-6.118556246408872
260000.0,960382074.1872,900218377.4000001,-60163696.787199855,-6.26455849231861
265000.0,963942074.1872,902158377.4,-61783696.787199974,-6.409482316590055
270000.0,967502074.1872,904098377.4,-63403696.787199974,-6.55333962363497
