L,runtime
0,6077368111.6
5000,6077398111.6
10000,6077428111.6
15000,6077458111.6
20000,6077488111.6
25000,6077518111.6
30000,6077548111.6
35000,6077578111.6
40000,6077608111.6
45000,6077638111.6
50000,6077668111.6
55000,6077698111.6
60000,6077728111.6
65000,6077758111.6
70000,6077788111.6
75000,6077818111.6
80000,6077848111.6
85000,6077878111.6
90000,6077908111.6
95000,6077938111.6
100000,6077968111.6
105000,6077998111.6
110000,6078028111.6
115000,6078058111.6
120000,6078088111.6
125000,6078118111.6
130000,6078148111.6
135000,6078178111.6
140000,6078208111.6
145000,6078238111.6
150000,6078268111.6
155000,6078298111.6
160000,6078328111.6
165000,6078358111.6
170000,6078388111.6
175000,6078418111.6
180000,6078448111.6
185000,6078478111.6
190000,6078508111.6
195000,6078538111.6
200000,6078568111.6
205000,6078598111.6
210000,6078628111.6
215000,6078658111.6
220000,6078688111.6
225000,6078718111.6
230000,6078748111.6
235000,6078778111.6
240000,6078808111.6
245000,6078838111.6
250000,6078868111.6
255000,6078898111.6
260000,6078928111.6
265000,6078958111.6
270000,6078988111.6
275000,6079018111.6
280000,6079048111.6
285000,6079078111.6
290000,6079108111.6
295000,6079138111.6
300000,6079168111.6
305000,6079198111.6
310000,6079228111.6
315000,6079258111.6
320000,6079288111.6
325000,6079318111.6
330000,6079348111.6
335000,6079378111.6
340000,6079408111.6
345000,6079438111.6
350000,6079468111.6
355000,6079498111.6
360000,6079528111.6
365000,6079558111.6
370000,6079588111.6
375000,6079618111.6
380000,6079648111.6
385000,6079678111.6
390000,6079708111.6
395000,6079738111.6
400000,6079768111.6
405000,6079798111.6
410000,6079828111.6
415000,6079858111.6
420000,6079888111.6
425000,6079918111.6
430000,6079948111.6
435000,6079978111.6
440000,6080008111.6
445000,6080038111.6
450000,6080068111.6
455000,6080098111.6
460000,6080128111.6
465000,6080158111.6
470000,6080188111.6
475000,6080218111.6
480000,6080248111.6
485000,6080278111.6
490000,6080308111.6
495000,6080338111.6
500000,6080368111.6
505000,6080398111.6
510000,6080428111.6
515000,6080458111.6
520000,6080488111.6
525000,6080518111.6
530000,6080548111.6
535000,6080578111.6
540000,6080608111.6
545000,6080638111.6
550000,6080668111.6
555000,6080698111.6
560000,6080728111.6
565000,6080758111.6
570000,6080788111.6
575000,6080818111.6
580000,6080848111.6
585000,6080878111.6
590000,6081141587.051807
595000,6088856587.051807
600000,6096571587.051807
605000,6104286587.051807
610000,6112001587.051807
615000,6119716587.051807
620000,6127431587.051807
625000,6135146587.051807
630000,6142861587.051807
635000,6150576587.051807
640000,6158291587.051807
645000,6166006587.051807
650000,6173721587.051807
655000,6181436587.051807
660000,6189151587.051807
665000,6196866587.051807
670000,6204581587.051807
675000,6212296587.051807
680000,6220011587.051807
685000,6227726587.051807
690000,6235441587.051807
695000,6243156587.051807
700000,6250871587.051807
705000,6258586587.051807
710000,6266301587.051807
715000,6274016587.051807
720000,6281731587.051807
725000,6289446587.051807
730000,6297161587.051807
735000,6304876587.051807
740000,6312591587.051807
745000,6320306587.051807
750000,6328021587.051807
755000,6335736587.051807
760000,6343451587.051807
765000,6351166587.051807
770000,6358881587.051807
775000,6366596587.051807
780000,6374311587.051807
785000,6382026587.051807
790000,6389741587.051807
795000,6397456587.051807
800000,6405171587.051807
805000,6412886587.051807
810000,6420601587.051807
815000,6428316587.051807
820000,6436031587.051807
825000,6443746587.051807
830000,6451461587.051807
835000,6459176587.051807
840000,6466891587.051807
845000,6474606587.051807
850000,6482321587.051807
855000,6490036587.051807
860000,6497751587.051807
865000,6505466587.051807
870000,6513181587.051807
875000,6520896587.051807
880000,6528611587.051807
885000,6536326587.051807
890000,6544041587.051807
895000,6551756587.051807
900000,6559471587.051807
905000,6567186587.051807
910000,6574901587.051807
915000,6582616587.051807
920000,6590331587.051807
925000,6598046587.051807
930000,6605761587.051807
935000,6613476587.051807
940000,6621191587.051807
945000,6628906587.051807
950000,6636621587.051807
955000,6644336587.051807
960000,6652051587.051807
965000,6659766587.051807
970000,6667481587.051807
975000,6675196587.051807
980000,6682911587.051807
985000,6690626587.051807
990000,6698341587.051807
995000,6706056587.051807
1000000,6713771587.051807
