L,expected_runtime,actual_runtime,abs_diff,rel_diff_pct
0.0,3961853.269120007,3482837.046400003,-479016.2227200037,-12.090710841151395
5000.0,4111853.269120007,3542837.046400003,-569016.2227200037,-13.838436964502407
10000.0,4261853.269120007,3602837.046400003,-659016.2227200037,-15.463137304491909
15000.0,4411853.269120007,3662837.046400003,-749016.2227200037,-16.977360239122444
20000.0,4561853.269120007,3758906.280320004,-802946.9888000027,-17.601333086166825
25000.0,4711853.269120007,3898906.280320004,-812946.9888000027,-17.25323227121268
30000.0,4861853.269120007,4038906.280320004,-822946.9888000027,-16.92661097007882
35000.0,5011853.269120007,4178906.280320004,-832946.9888000027,-16.61954059852701
40000.0,5161853.269120007,4318906.280320004,-842946.9888000032,-16.330316745785936
45000.0,5311853.269120007,4458906.280320004,-852946.9888000032,-16.057427522679056
50000.0,5461853.269120007,4598906.280320004,-862946.9888000032,-15.799527125323854
55000.0,5611853.269120007,4738906.280320004,-872946.9888000032,-15.55541363854814
60000.0,5761853.269120007,4878906.280320004,-882946.9888000032,-15.324010306407082
65000.0,5911853.269120007,5018906.280320004,-892946.9888000032,-15.104349654011633
70000.0,6061853.269120007,5158906.280320004,-902946.9888000032,-14.895559966780308
75000.0,6211853.269120007,5298906.280320004,-912946.9888000032,-14.69685372863507
80000.0,6361853.269120007,5438906.280320004,-922946.9888000032,-14.507517695824951
85000.0,6511853.269120007,5578906.280320004,-932946.9888000032,-14.3269043426416
90000.0,6661853.269120007,5718906.280320004,-942946.9888000032,-14.154424462797591
95000.0,6811853.269120007,5858906.280320004,-952946.9888000032,-13.989540748330157
100000.0,6966217.907200007,5998906.280320004,-967311.6268800031,-13.885750342093495
105000.0,7121217.907200007,6138906.280320004,-982311.6268800031,-13.794152063326463
110000.0,7276217.907200007,6278906.280320004,-997311.6268800031,-13.706456288137513
115000.0,7431217.907200007,6418906.280320004,-1012311.6268800031,-13.622418821808308
120000.0,7586217.907200007,6558906.280320004,-1027311.6268800031,-13.541815426959875
125000.0,7741217.907200007,6698906.280320004,-1042311.6268800031,-13.464439825554614
130000.0,7896217.907200007,6842531.519359997,-1053686.3878400102,-13.344190854703081
135000.0,8051217.907200007,6987531.519359997,-1063686.3878400102,-13.21149669652813
140000.0,8206217.907200007,7132531.519359997,-1073686.3878400102,-13.08381522379481
145000.0,8361217.907200007,7277531.519359997,-1083686.3878400102,-12.960867661478204
150000.0,8516217.907200007,7422531.519359997,-1093686.3878400102,-12.842395530008185
155000.0,8671217.907200007,7567531.519359997,-1103686.3878400102,-12.728158831339966
160000.0,8826217.907200007,7712531.519359997,-1113686.3878400102,-12.617934426154584
165000.0,8981217.907200007,7857531.519359997,-1123686.3878400102,-12.511514579099348
170000.0,9136217.907200009,8002531.519359997,-1133686.387840012,-12.408705652112175
175000.0,9291217.907200009,8147531.519359997,-1143686.387840012,-12.309326928536887
180000.0,9446217.907200009,8292531.519359997,-1153686.387840012,-12.21320955300703
185000.0,9601217.907200009,8437531.519359997,-1163686.387840012,-12.120195574015218
190000.0,9756217.907200009,8582531.519359997,-1173686.387840012,-12.030137077748552
195000.0,9911217.907200009,8727531.519359997,-1183686.387840012,-11.94289540319886
200000.0,10066217.907200009,8872531.519359997,-1193686.387840012,-11.858340429787543
205000.0,10221217.907200009,9017531.519359997,-1203686.387840012,-11.776349929807424
210000.0,10376217.907200009,9162531.519359997,-1213686.387840012,-11.696808978903968
215000.0,10531217.907200009,9307531.519359997,-1223686.387840012,-11.619609418616237
220000.0,10686217.907200009,9452531.519359997,-1233686.387840012,-11.544649365691825
225000.0,10841217.907200009,9597531.519359997,-1243686.387840012,-11.47183276349458
230000.0,10996845.901439998,9742531.519359997,-1254314.3820800018,-11.406128569245057
235000.0,11156845.901439998,9887531.519359997,-1269314.3820800018,-11.377000213977798
240000.0,11316845.901439998,10032531.519359997,-1284314.3820800018,-11.348695504606816
245000.0,11476845.901439998,10177531.519359997,-1299314.3820800018,-11.321179993511779
250000.0,11636845.901439998,10322531.519359997,-1314314.3820800018,-11.294421127612958
255000.0,11796845.901439998,10467531.519359997,-1329314.3820800018,-11.268388119893446
260000.0,11956845.901439998,10612531.519359997,-1344314.3820800018,-11.243051831236714
265000.0,12116845.901439998,10757531.519359997,-1359314.3820800018,-11.218384661625986
270000.0,12276845.901439998,10902531.519359997,-1374314.3820800018,-11.1943604498514
275000.0,12436845.901439998,11057656.030719984,-1379189.870720014,-11.089546993263982
280000.0,12596845.901439998,11217656.030719984,-1379189.870720014,-10.948692089361458
285000.0,12756845.901439998,11377656.030719984,-1379189.870720014,-10.811370470222036
290000.0,12916845.901439998,11537656.030719984,-1379189.870720014,-10.677450836246788
295000.0,13076845.901439998,11697656.030719984,-1379189.870720014,-10.54680831383155
300000.0,13236845.901439998,11857656.030719984,-1379189.870720014,-10.419324066996776
305000.0,13396845.901439998,12017656.030719984,-1379189.870720014,-10.294884936847469
310000.0,13556845.901439998,12177656.030719984,-1379189.870720014,-10.173383106564025
315000.0,13716845.901439998,12337656.030719984,-1379189.870720014,-10.054715789839312
320000.0,13876845.901439998,12497656.030719984,-1379189.870720014,-9.93878494086971
325000.0,14036845.901439998,12657656.030719984,-1379189.870720014,-9.825496984180235
330000.0,14196845.901439998,12817656.030719984,-1379189.870720014,-9.7147625627191
335000.0,14356845.901439998,12977656.030719984,-1379189.870720014,-9.606496302796428
340000.0,14516845.901439998,13137656.030719984,-1379189.870720014,-9.500616594567592
345000.0,14676845.901439998,13297656.030719984,-1379189.870720014,-9.397045386874959
350000.0,14836845.901439998,13457656.030719984,-1379189.870720014,-9.295707995364136
355000.0,14996845.901439998,13617656.030719984,-1379189.870720014,-9.196532922883364
360000.0,15156845.901439998,13777656.030719984,-1379189.870720014,-9.099451691258418
365000.0,15316845.901439998,13937656.030719984,-1379189.870720014,-9.004398683611166
370000.0,15476845.901439998,14097656.030719984,-1379189.870720014,-8.911310996458855
