L,expected_runtime,actual_runtime,abs_diff,rel_diff_pct
0.0,7554101562.0,7554209926.686076,108364.68607616425,0.0014345145506287574
5000.0,7554101562.0,7554209926.686076,108364.68607616425,0.0014345145506287574
10000.0,7554101562.0,7554209926.686076,108364.68607616425,0.0014345145506287574
15000.0,7576246939.400063,7576115492.400063,-131447.0,-0.0017349883266926467
20000.0,7632456939.400063,7632325492.400063,-131447.0,-0.0017222108299287987
25000.0,7688666939.400063,7688535492.400063,-131447.0,-0.0017096201595937078
30000.0,7744876939.400063,7744745492.400063,-131447.0,-0.001697212247896378
35000.0,7801086939.400063,7800955492.400063,-131447.0,-0.0016849831442861582
40000.0,7857296939.400063,7857165492.400063,-131447.0,-0.0016729290112591382
45000.0,7913506939.400063,7913375492.400063,-131447.0,-0.0016610461203432675
50000.0,7969716939.400063,7969585492.400063,-131447.0,-0.0016493308482533754
55000.0,8025926939.400063,8025795492.400063,-131447.0,-0.001637779673207761
60000.0,8082136939.400063,8082005492.400063,-131447.0,-0.0016263891713984905
65000.0,8138346939.400063,8138215492.400063,-131447.0,-0.0016151560136079665
70000.0,8194556939.400063,8194425492.400063,-131447.0,-0.0016040769619647484
75000.0,8250766939.400063,8250635492.400063,-131447.0,-0.0015931488668319833
80000.0,8306976939.400063,8306845492.400063,-131447.0,-0.0015823686638221633
85000.0,8363186939.400063,8363055492.400063,-131447.0,-0.0015717333709322706
90000.0,8419396939.400063,8419265492.400063,-131447.0,-0.0015612400857936799
95000.0,8475606939.400063,8475475492.400063,-131447.0,-0.001550885983031492
100000.0,8531816939.400063,8531685492.400063,-131447.0,-0.0015406683117282522
105000.0,8588026939.400063,8587895492.400063,-131447.0,-0.0015305843929872738
110000.0,8644236939.400063,8644105492.400063,-131447.0,-0.001520631617591024
115000.0,8700446939.400063,8700315492.400063,-131447.0,-0.001510807443750285
120000.0,8756656939.400063,8756525492.400063,-131447.0,-0.0015011093949400024
125000.0,8812866939.400063,8812735492.400063,-131447.0,-0.0014915350578179531
130000.0,8869076939.400063,8868945492.400063,-131447.0,-0.0014820820802225623
135000.0,8925286939.400063,8925155492.400063,-131447.0,-0.0014727481692463722
140000.0,8981496939.400063,8981365492.400063,-131447.0,-0.0014635310893818584
145000.0,9037706939.400064,9037575492.400064,-131447.0,-0.0014544286607364326
150000.0,9093916939.400064,9093785492.400064,-131447.0,-0.0014454387573136522
155000.0,9150126939.400064,9149995492.400064,-131447.0,-0.001436559305357773
160000.0,9206336939.400064,9206205492.400064,-131447.0,-0.0014277882817589536
165000.0,9262546939.400064,9262415492.400064,-131447.0,-0.0014191237125165254
170000.0,9318756939.400064,9318625492.400064,-131447.0,-0.0014105636712578799
175000.0,9374966939.400064,9374835492.400064,-131447.0,-0.0014021062778106367
180000.0,9431176939.400064,9431045492.400064,-131447.0,-0.0013937496968258725
185000.0,9487386939.400064,9487255492.400064,-131447.0,-0.0013854921364502928
190000.0,9543596939.400064,9543465492.400064,-131447.0,-0.001377331847045325
195000.0,9599806939.400064,9599675492.400064,-131447.0,-0.0013692671199512134
200000.0,9656016939.400064,9655885492.400064,-131447.0,-0.0013612962862942833
205000.0,9712226939.400064,9712095492.400064,-131447.0,-0.0013534177158356189
210000.0,9768436939.400064,9768305492.400064,-131447.0,-0.0013456298158594953
215000.0,9824646939.400064,9824515492.400064,-131447.0,-0.0013379310300999652
220000.0,9880856939.400064,9880725492.400064,-131447.0,-0.0013303198377040875
225000.0,9937066939.400064,9936935492.400064,-131447.0,-0.0013227947522303387
230000.0,9993276939.400064,9993145492.400064,-131447.0,-0.0013153543206808325
235000.0,10049486939.400064,10049355492.400064,-131447.0,-0.0013079971225660116
240000.0,10105696939.400064,10105565492.400064,-131447.0,-0.0013007217690005604
245000.0,10161906939.400064,10161775492.400064,-131447.0,-0.0012935269018293167
250000.0,10218116939.400064,10217985492.400064,-131447.0,-0.0012864111927820394
255000.0,10274326939.400064,10274195492.400064,-131447.0,-0.0012793733426559172
260000.0,10330536939.400064,10330405492.400064,-131447.0,-0.0012724120805247675
265000.0,10386746939.400064,10386615492.400064,-131447.0,-0.0012655261629739131
270000.0,10442956939.400064,10442825492.400064,-131447.0,-0.0012587143733597686
275000.0,10499166939.400064,10499035492.400064,-131447.0,-0.0012519755210932103
280000.0,10555376939.400064,10555245492.400064,-131447.0,-0.001245308440945843
285000.0,10611586939.400064,10611455492.400064,-131447.0,-0.0012387119923783188
290000.0,10667796939.400064,10667665492.400064,-131447.0,-0.0012321850588898847
295000.0,10724006939.400064,10723875492.400064,-131447.0,-0.001225726547388392
300000.0,10780216939.400064,10780085492.400064,-131447.0,-0.0012193353875800132
305000.0,10836426939.400064,10836295492.400064,-131447.0,-0.0012130105313779495
310000.0,10892636939.400064,10892505492.400064,-131447.0,-0.0012067509523294524
315000.0,10948846939.400064,10948715492.400064,-131447.0,-0.0012005556450604886
320000.0,11005056939.400064,11004925492.400064,-131447.0,-0.001194423624737427
325000.0,11061266939.400064,11061135492.400064,-131447.0,-0.001188353926545139
330000.0,11117476939.400064,11117345492.400064,-131447.0,-0.0011823456051809297
335000.0,11173686939.400064,11173555492.400064,-131447.0,-0.0011763977343637448
340000.0,11229896939.400064,11229765492.400064,-131447.0,-0.0011705094063581166
345000.0,11286106939.400064,11285975492.400064,-131447.0,-0.0011646797315123377
350000.0,11342316939.400064,11342185492.400064,-131447.0,-0.0011589078378103645
355000.0,11398526939.400064,11398395492.400064,-131447.0,-0.0011531928704369796
360000.0,11454736939.400064,11454605492.400064,-131447.0,-0.0011475339913557584
365000.0,11510946939.400064,11510815492.400064,-131447.0,-0.0011419303788993997
370000.0,11567156939.400064,11567025492.400064,-131447.0,-0.0011363812273720007
375000.0,11623366939.400064,11623235492.400064,-131447.0,-0.0011308857466628736
380000.0,11679576939.400064,11679445492.400064,-131447.0,-0.0011254431618715115
385000.0,11735786939.400064,11735655492.400064,-131447.0,-0.0011200527129433349
390000.0,11791996939.400064,11791865492.400064,-131447.0,-0.001114713654315853
395000.0,11848206939.400064,11848075492.400064,-131447.0,-0.0011094252545748987
400000.0,11904416939.400064,11904285492.400064,-131447.0,-0.0011041867961206037
405000.0,11960626939.400064,11960495492.400064,-131447.0,-0.001098997574842789
410000.0,12016836939.400064,12016705492.400064,-131447.0,-0.0010938568998054695
415000.0,12073046939.400064,12072915492.400064,-131447.0,-0.0010887640929401693
420000.0,12129256939.400064,12129125492.400064,-131447.0,-0.0010837184887477667
425000.0,12185466939.400064,12185335492.400064,-131447.0,-0.001078719434008588
430000.0,12241676939.400064,12241545492.400064,-131447.0,-0.0010737662875004927
435000.0,12297886939.400064,12297755492.400064,-131447.0,-0.0010688584197246854
440000.0,12354096939.400064,12353965492.400064,-131447.0,-0.001063995212639017
445000.0,12410306939.400064,12410175492.400064,-131447.0,-0.0010591760593985306
450000.0,12466516939.400064,12466385492.400064,-131447.0,-0.0010544003641030286
455000.0,12522726939.400064,12522595492.400064,-131447.0,-0.0010496675415514356
460000.0,12578936939.400064,12578805492.400064,-131447.0,-0.0010449770170027515
465000.0,12635146939.400064,12635015492.400064,-131447.0,-0.0010403282259433802
470000.0,12691356939.400064,12691225492.400064,-131447.0,-0.0010357206138606456
475000.0,12747566939.400064,12747435492.400064,-131447.0,-0.001031153636022297
480000.0,12803776939.400064,12803645492.400064,-131447.0,-0.0010266267572618232
485000.0,12859986939.400064,12859855492.400064,-131447.0,-0.001022139451769398
490000.0,12916196939.400064,12916065492.400064,-131447.0,-0.0010176912028882822
495000.0,12972406939.400064,12972275492.400064,-131447.0,-0.0010132815029165207
500000.0,13028616939.400064,13028485492.400064,-131447.0,-0.0010089098529137723
505000.0,13084826939.400064,13084695492.400064,-131447.0,-0.0010045757625131175
510000.0,13141036939.400064,13140905492.400064,-131447.0,-0.001000278749737698
515000.0,13197246939.400064,13197115492.400064,-131447.0,-0.0009960183408220403
520000.0,13253456939.400064,13253325492.400064,-131447.0,-0.0009917940700379271
525000.0,13309666939.400064,13309535492.400064,-131447.0,-0.0009876054795246814
530000.0,13365876939.400064,13365745492.400064,-131447.0,-0.000983452119123731
535000.0,13422086939.400064,13421955492.400064,-131447.0,-0.000979333546217332
540000.0,13478296939.400064,13478165492.400064,-131447.0,-0.0009752493255713275
545000.0,13534506939.400064,13534375492.400064,-131447.0,-0.0009711990291818238
550000.0,13590716939.400064,13590585492.400064,-131447.0,-0.0009671822361256718
555000.0,13646926939.400064,13646795492.400064,-131447.0,-0.0009631985324146432
560000.0,13703136939.400064,13703005492.400064,-131447.0,-0.0009592475108531964
565000.0,13759346939.400064,13759215492.400064,-131447.0,-0.0009553287708997281
570000.0,13815556939.400064,13815425492.400064,-131447.0,-0.0009514419185312122
575000.0,13871766939.400064,13871635492.400064,-131447.0,-0.0009475865661111295
580000.0,13927976939.400064,13927845492.400064,-131447.0,-0.0009437623322605958
585000.0,13984186939.400064,13984055492.400064,-131447.0,-0.0009399688417325977
590000.0,14040396939.400064,14040265492.400064,-131447.0,-0.0009362057252892498
595000.0,14096606939.400064,14096475492.400064,-131447.0,-0.0009324726195819873
600000.0,14152816939.400064,14152685492.400064,-131447.0,-0.0009287691670346158
605000.0,14209026939.400064,14208895492.400064,-131447.0,-0.0009250950157291347
610000.0,14265236939.400064,14265105492.400064,-131447.0,-0.0009214498192942605
615000.0,14321446939.400064,14321315492.400064,-131447.0,-0.0009178332367965775
620000.0,14377656939.400064,14377525492.400064,-131447.0,-0.0009142449326342382
625000.0,14433866939.400064,14433735492.400064,-131447.0,-0.0009106845764331504
630000.0,14490076939.400064,14489945492.400064,-131447.0,-0.0009071518429455788
635000.0,14546286939.400064,14546155492.400064,-131447.0,-0.0009036464119510989
640000.0,14602496939.400064,14602365492.400064,-131447.0,-0.0009001679681598375
645000.0,14658706939.400064,14658575492.400064,-131447.0,-0.0008967162011179392
650000.0,14714916939.400064,14714785492.400064,-131447.0,-0.0008932908051152015
655000.0,14771126939.400064,14770995492.400064,-131447.0,-0.0008898914790948155
660000.0,14827336939.400064,14827205492.400064,-131447.0,-0.0008865179265651633
665000.0,14883546939.400064,14883415492.400064,-131447.0,-0.0008831698555136109
670000.0,14939756939.400064,14939625492.400064,-131447.0,-0.0008798469783222492
675000.0,14995966939.400064,14995835492.400064,-131447.0,-0.0008765490116855294
680000.0,15052176939.400064,15052045492.400064,-131447.0,-0.0008732756765297438
685000.0,15108386939.400064,15108255492.400064,-131447.0,-0.0008700266979343039
690000.0,15164596939.400064,15164465492.400064,-131447.0,-0.0008668018050547689
695000.0,15220806939.400064,15220675492.400064,-131447.0,-0.0008636007310475816
700000.0,15277016939.400064,15276885492.400064,-131447.0,-0.0008604232129964633
705000.0,15333226939.400064,15333095492.400064,-131447.0,-0.000857268991840429
710000.0,15389436939.400064,15389305492.400064,-131447.0,-0.0008541378123033803
715000.0,15445646939.400064,15445515492.400064,-131447.0,-0.0008510294228252354
720000.0,15501856939.400064,15501725492.400064,-131447.0,-0.0008479435754945569
725000.0,15558066939.400064,15557935492.400064,-131447.0,-0.0008448800259826414
730000.0,15614276939.400064,15614145492.400064,-131447.0,-0.0008418385334790309
735000.0,15670486939.400064,15670355492.400064,-131447.0,-0.0008388188606284137
740000.0,15726696939.400064,15726565492.400064,-131447.0,-0.0008358207734688781
745000.0,15782906939.400064,15782775492.400064,-131447.0,-0.0008328440413714846
750000.0,15839116939.400064,15838985492.400064,-131447.0,-0.0008298884369811264
755000.0,15895326939.400064,15895195492.400064,-131447.0,-0.0008269537361586422
760000.0,15951536939.400064,15951405492.400064,-131447.0,-0.000824039717924157
765000.0,16007746939.400064,16007615492.400064,-131447.0,-0.0008211461644016115
770000.0,16063956939.400064,16063825492.400064,-131447.0,-0.0008182728607644607
775000.0,16120166939.400064,16120035492.400064,-131447.0,-0.000815419595182505
780000.0,16176376939.400064,16176245492.400064,-131447.0,-0.0008125861587698326
785000.0,16232586939.400064,16232455492.400064,-131447.0,-0.000809772345533842
790000.0,16288796939.400064,16288665492.400064,-131447.0,-0.0008069779523253198
795000.0,16345006939.400064,16344875492.400064,-131447.0,-0.0008042027787895495
800000.0,16401216939.400064,16401085492.400064,-131447.0,-0.0008014466273184249
805000.0,16457426939.400064,16457295492.400064,-131447.0,-0.0007987093030035455
810000.0,16513636939.400064,16513505492.400064,-131447.0,-0.0007959906135902697
815000.0,16569846939.400064,16569715492.400064,-131447.0,-0.0007932903694327019
820000.0,16626056939.400064,16625925492.400064,-131447.0,-0.0007906083834495947
825000.0,16682266939.400064,16682135492.400064,-131447.0,-0.0007879444710811416
830000.0,16738476939.400064,16738345492.400064,-131447.0,-0.0007852984502466405
835000.0,16794686939.400064,16794555492.400064,-131447.0,-0.0007826701413030061
840000.0,16850896939.400064,16850765492.400064,-131447.0,-0.0007800593670041154
845000.0,16907106939.400064,16906975492.400064,-131447.0,-0.0007774659524609613
850000.0,16963316939.400064,16963185492.400064,-131447.0,-0.0007748897251026003
